rating,number_of_reviews,bought_in_last_month,is_sponsored,buy_box_availability,is_best_seller_flag,has_badge,has_coupon,coupon_percent,coupon_value,final_price,discount_percentage,PC1,PC2,rating_category,price_category
4.0,4307.0,1.0,0,0,0,0,0,0.0,0.0,214.97,0.0,-0.6244111820049449,-1.3266428395595422,Medium,Cheap
4.7,4307.0,4.0,0,0,0,0,0,0.0,0.0,41.0,0.0,-0.6822617313465723,-0.6797242667078274,High,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.7,7235.0,500.0,1,1,0,0,0,0.0,0.0,69.95,0.0,0.4903161853020073,1.3172540501379095,High,Cheap
4.0,1878.0,200.0,1,1,0,0,0,0.0,0.0,51.99,5.386715195632394,0.8468637712262884,0.3153199902541875,Medium,Cheap
4.8,5207.0,20.0,1,1,0,0,0,0.0,0.0,25.47,0.0,0.946877459739315,0.5181170931609281,High,Cheap
4.8,172.0,1.0,1,1,0,0,0,0.0,0.0,16.19,0.0,0.9683344709661488,0.3750938556744917,High,Cheap
4.4,45.0,0.0,1,1,0,0,0,0.0,0.0,179.99,0.0,0.9975930755913385,-0.044797026061314554,Medium,Cheap
4.5,515.0,1.0,0,1,0,0,0,0.0,0.0,109.99,26.668444562970873,-0.16003084035305343,0.5562021304216588,Medium,Cheap
4.5,1237.0,400.0,0,0,0,0,0,0.0,0.0,1649.5,0.0,-1.1233163763065885,-1.4011611028062372,Medium,Cheap
4.5,1463.0,1.0,0,1,0,0,0,0.0,0.0,99.99,0.0,-0.1613723359719525,-0.1820780839684438,Medium,Cheap
4.3,2590.0,1.0,0,1,0,0,0,0.0,0.0,69.95,22.2691410156684,-0.14122754525553707,0.36178550093027,Medium,Cheap
4.8,3659.0,1.0,0,1,0,0,0,0.0,0.0,149.0,0.0,-0.1922039111282084,0.05025743281405007,High,Cheap
4.0,7577.0,4.0,0,1,0,0,0,0.0,0.0,14.94,0.0,-0.11794575519313107,-0.3361623436532602,Medium,Cheap
4.2,97.0,500.0,0,1,0,0,0,0.0,0.0,299.99,14.286122460641732,-0.6232270063228528,0.7209533630878826,Medium,Cheap
4.5,763.0,2.0,0,1,0,0,0,0.0,0.0,43.99,0.0,-0.1591958853641296,-0.15417346398723794,Medium,Cheap
4.4,14111.0,4.0,0,1,0,0,0,0.0,0.0,20.98,30.043347782594193,-0.15656293233618762,0.9662755645497376,Medium,Cheap
4.7,650.0,900.0,0,1,0,0,0,0.0,0.0,307.89,0.0,-1.0553148281196207,1.3967234799400017,High,Cheap
4.2,3746.0,400.0,0,0,0,0,0,0.0,0.0,1466.22,0.0,-1.0883763452235895,-1.4237807455420004,Medium,Cheap
4.1,827.0,500.0,0,1,0,0,0,0.0,0.0,197.95,0.0,-0.6102128946144464,0.33061701796848203,Medium,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.7,7235.0,500.0,1,1,0,0,0,0.0,0.0,69.95,0.0,0.4903161853020073,1.3172540501379095,High,Cheap
4.7,8.0,0.0,1,1,0,0,0,0.0,0.0,49.95,0.0,0.9767973700388388,0.27115569032920533,High,Cheap
4.8,15783.0,3.0,0,0,0,0,0,0.0,0.0,24.22,0.0,-0.6956961910028681,-0.3314984687866801,High,Cheap
4.2,2635.0,1.0,0,1,0,0,0,0.0,0.0,179.0,0.0,-0.13866529839405228,-0.4333787378570212,Medium,Cheap
4.5,2318.0,1.0,0,1,0,0,0,0.0,0.0,29.99,0.0,-0.15837446436443423,-0.10956747375537709,Medium,Cheap
4.4,986.0,500.0,0,1,0,0,0,0.0,0.0,279.0,0.0,-0.6415350742697647,0.4918406212291357,Medium,Cheap
4.5,2199.0,4.0,0,1,0,0,0,0.0,0.0,13.99,6.671114076050701,-0.16007849500163465,0.09716125164658276,Medium,Cheap
4.6,1075.0,3.0,0,1,0,0,0,0.0,0.0,24.18,0.0,-0.168426776077933,-0.05734860394082475,High,Cheap
3.9,1324.0,1.0,0,1,0,0,0,0.0,0.0,99.99,0.0,-0.10682671578898675,-0.6226882198871396,Medium,Cheap
4.3,1682.0,2.0,0,1,0,0,0,0.0,0.0,48.0,31.418774110587222,-0.14016531253874587,0.6225883683462134,Medium,Cheap
4.4,97.0,500.0,0,1,0,0,0,0.0,0.0,329.99,13.158241006342273,-0.6429212919464276,0.8116569010903346,Medium,Cheap
4.4,20612.0,2.0,0,0,0,0,0,0.0,0.0,79.95,0.0,-0.6637570788650337,-0.5556545998594351,Medium,Cheap
3.9,299.0,1.0,0,1,0,0,0,0.0,0.0,159.99,0.0,-0.1092398213745567,-0.6915723672410825,Medium,Cheap
4.6,74.0,200.0,1,1,0,0,0,0.0,0.0,32.99,28.26701456838443,0.7954358397829396,1.3841144542727204,High,Cheap
4.4,3520.0,1.0,1,1,0,0,1,15.0,0.0,119.99,0.0,5.818123270180225,-0.28366879571428016,Medium,Cheap
4.5,171.0,0.0,1,1,0,0,0,0.0,0.0,134.39,0.0,0.9906983163474918,0.0654082348971666,Medium,Cheap
4.8,5207.0,20.0,1,1,0,0,0,0.0,0.0,25.47,0.0,0.946877459739315,0.5181170931609281,High,Cheap
4.8,172.0,1.0,1,1,0,0,0,0.0,0.0,16.19,0.0,0.9683344709661488,0.3750938556744917,High,Cheap
4.4,262.0,0.0,1,1,0,0,0,0.0,0.0,95.0,0.0,1.0016727726454917,0.024319809386269514,Medium,Cheap
4.3,1766.0,0.0,0,0,0,0,0,0.0,0.0,9.99,0.0,-0.63920249418981,-1.0136475179653894,Medium,Cheap
4.2,5202.0,4.0,0,1,0,0,0,0.0,0.0,14.73,0.0,-0.13482017154528456,-0.2449315422051699,Medium,Cheap
4.4,1137.0,0.0,0,0,0,0,0,0.0,0.0,9.99,0.0,-0.6479440702914563,-0.9552411484165493,Medium,Cheap
4.4,548.0,4.0,0,1,0,0,1,0.0,1.5,19.99,0.0,2.8433551374494628,-0.5949176611952054,Medium,Cheap
4.5,31774.0,5.0,0,1,0,0,0,0.0,0.0,12.26,0.0,-0.17713146531898108,0.5897548463872964,Medium,Cheap
4.3,2113.0,800.0,0,0,0,0,0,0.0,0.0,439.0,0.0,-1.4311642770522988,0.10213824156990475,Medium,Cheap
4.5,1495.0,300.0,0,1,0,0,0,0.0,0.0,999.0,0.0,-0.4937836129544302,-0.32455331878936045,Medium,Cheap
4.7,6264.0,4.0,0,1,0,0,0,0.0,0.0,12.22,0.0,-0.180657790847595,0.14594075406113524,High,Cheap
4.8,2078.0,1.0,0,0,0,0,0,0.0,0.0,126.89,0.0,-0.6914968409999288,-0.7283516819292162,High,Cheap
4.6,329.0,3.0,0,0,0,0,0,0.0,0.0,127.45,0.0,-0.6743569988250551,-0.9113021816247219,High,Cheap
3.8,2646.0,900.0,0,0,0,0,0,0.0,0.0,203.29,0.0,-1.4707446728604607,0.10666319783505435,Medium,Cheap
4.3,621.0,6.0,0,0,1,1,1,7.0,0.0,14.99,39.9919935948759,3.432236805010481,6.4551534807906705,Medium,Cheap
4.4,45.0,0.0,1,1,0,0,0,0.0,0.0,179.99,0.0,0.9975930755913385,-0.044797026061314554,Medium,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.8,10660.0,3.0,1,0,0,0,0,0.0,0.0,46.35,31.62708364065497,0.4596433834323964,0.7491593283810971,High,Cheap
4.2,3410.0,500.0,0,1,0,0,0,0.0,0.0,188.95,0.0,-0.6202307855445999,0.46983090615425366,Medium,Cheap
4.5,1170.0,0.0,0,0,0,0,0,0.0,0.0,28.99,0.0,-0.6579783014901266,-0.895913077616657,Medium,Cheap
4.7,27033.0,1.0,0,0,0,0,0,0.0,0.0,224.65,0.0,-0.7006129083731049,-0.29993496841609585,High,Cheap
4.6,513.0,2.0,0,1,0,0,0,0.0,0.0,34.99,0.0,-0.167696160295673,-0.08024376835615316,High,Cheap
4.2,21.0,200.0,0,0,0,0,0,0.0,0.0,2499.99,0.0,-0.9447690097159441,-2.647352267870656,Medium,Moderate
4.6,4722.0,3.0,0,1,0,0,0,0.0,0.0,19.99,0.0,-0.17017358591830586,0.02985448557943228,High,Cheap
4.1,501.0,500.0,0,0,0,0,0,0.0,0.0,689.86,0.0,-1.1355552006889447,-0.8068470554890423,Medium,Cheap
4.4,1225.0,3.0,0,1,0,0,0,0.0,0.0,69.0,0.0,-0.15256283291517864,-0.23350640372971862,Medium,Cheap
4.6,472.0,1.0,0,1,0,0,0,0.0,0.0,96.89,0.0,-0.16976694500977027,-0.1296750791497124,High,Cheap
4.8,61227.0,2.0,0,1,0,0,0,0.0,0.0,89.99,0.0,-0.2210925703451156,1.4231716992699222,High,Cheap
4.5,10718.0,1.0,0,1,0,0,0,0.0,0.0,156.99,31.740510456976388,-0.16756444019645755,0.9018683377816669,Medium,Cheap
4.7,8.0,0.0,1,1,0,0,0,0.0,0.0,49.95,0.0,0.9767973700388388,0.27115569032920533,High,Cheap
4.7,111424.0,10.0,1,0,0,1,0,0.0,0.0,29.99,16.671297582661857,0.560257712259066,4.632470227243491,High,Cheap
4.5,871.0,400.0,1,1,0,0,0,0.0,0.0,109.99,0.0,0.6062300833610681,0.815663222938783,Medium,Cheap
4.8,5207.0,20.0,1,1,0,0,0,0.0,0.0,25.47,0.0,0.946877459739315,0.5181170931609281,High,Cheap
4.8,172.0,1.0,1,1,0,0,0,0.0,0.0,16.19,0.0,0.9683344709661488,0.3750938556744917,High,Cheap
4.0,5.0,0.0,1,0,0,0,0,0.0,0.0,59.99,25.003125390673826,0.5398660336518376,-0.2859190412453184,Medium,Cheap
4.8,295.0,2.0,0,1,0,0,0,0.0,0.0,47.0,5.981196239247853,-0.18603166442742486,0.22364758879304364,High,Cheap
4.7,34027.0,1.0,0,0,0,0,0,0.0,0.0,93.51,0.0,-0.6978851794719206,-0.03983220588110742,High,Cheap
4.5,5223.0,3.0,0,0,1,1,0,0.0,0.0,37.99,0.0,-0.38903449011362345,5.887603787311541,Medium,Cheap
4.7,6903.0,5.0,0,1,0,0,0,0.0,0.0,11.39,18.52646638054363,-0.18100025552246501,0.6963789023916619,High,Cheap
4.8,15786.0,1.0,0,1,0,0,0,0.0,0.0,72.99,0.0,-0.19494764927595368,0.3870560909505033,High,Cheap
3.9,7766.0,1.0,0,1,0,0,0,0.0,0.0,195.99,36.775379850962935,-0.11318674288790935,0.5119456743007079,Medium,Cheap
4.3,382.0,500.0,0,1,0,0,0,0.0,0.0,499.99,0.0,-0.6430432294838556,0.23830645434474612,Medium,Cheap
4.5,134.0,500.0,0,0,0,1,0,0.0,0.0,429.99,0.0,-1.0066492670323715,1.7121788141394922,Medium,Cheap
4.3,27654.0,4.0,0,1,0,0,0,0.0,0.0,10.53,0.0,-0.15571870597638426,0.34852626497186384,Medium,Cheap
4.8,3330.0,1.0,0,1,0,0,0,0.0,0.0,154.99,0.0,-0.1923233937054362,0.038157052836290006,High,Cheap
4.7,541.0,0.0,0,0,0,0,0,0.0,0.0,33.99,0.0,-0.676045253260427,-0.768377530149828,High,Cheap
4.4,45.0,0.0,1,1,0,0,0,0.0,0.0,179.99,0.0,0.9975930755913385,-0.044797026061314554,Medium,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.7,7235.0,500.0,1,1,0,0,0,0.0,0.0,69.95,0.0,0.4903161853020073,1.3172540501379095,High,Cheap
4.7,13908.0,2.0,0,0,0,0,0,0.0,0.0,68.89,0.0,-0.6868553474762608,-0.4830957216499879,High,Cheap
4.8,3194.0,2.0,0,1,0,0,0,0.0,0.0,49.99,0.0,-0.18802995159149913,0.11602407538381984,High,Cheap
4.5,1824.0,1.0,0,1,0,0,0,0.0,0.0,189.99,24.000960038401537,-0.1648144158606544,0.4492297407414802,Medium,Cheap
4.8,8477.0,4.0,0,1,0,0,0,0.0,0.0,15.2,11.935110081112411,-0.19047488485268965,0.6111512139810288,High,Cheap
4.4,387.0,1.0,0,1,0,0,0,0.0,0.0,164.0,6.280358877650157,-0.15456497802255673,-0.1472792021406872,Medium,Cheap
4.6,60564.0,3.0,0,1,0,0,0,0.0,0.0,29.35,12.62280440607324,-0.1999215415602676,1.672983401118681,High,Cheap
4.5,112.0,300.0,0,1,0,0,0,0.0,0.0,1799.99,0.0,-0.5325874946352663,-0.9606883119267039,Medium,Cheap
4.4,1922.0,3.0,0,1,0,0,0,0.0,0.0,24.99,28.579594169762796,-0.14934096330385566,0.6384403113978709,Medium,Cheap
4.8,26717.0,3.0,0,0,0,0,0,0.0,0.0,29.99,0.0,-0.7018383134491728,-0.08388616025482382,High,Cheap
4.8,657.0,4.0,0,1,0,0,0,0.0,0.0,19.37,39.449828071272265,-0.1851221650812304,1.2198304672896798,High,Cheap
4.5,1575.0,1.0,0,1,0,0,0,0.0,0.0,89.99,10.001000100010002,-0.1604408593953174,0.11593271849788198,Medium,Cheap
4.7,2758.0,1.0,0,0,1,1,0,0.0,0.0,210.02,0.0,-0.41243766515500413,5.843244597311165,High,Cheap
4.4,3520.0,1.0,1,1,0,0,1,15.0,0.0,119.99,0.0,5.818123270180225,-0.28366879571428016,Medium,Cheap
4.6,9693.0,2.0,1,1,0,0,0,0.0,0.0,12.99,0.0,0.9805859373228565,0.4528986291922242,High,Cheap
4.7,8.0,0.0,1,1,0,0,0,0.0,0.0,49.95,0.0,0.9767973700388388,0.27115569032920533,High,Cheap
4.2,1825.0,2.0,0,1,0,0,0,0.0,0.0,139.99,0.0,-0.13726871513795524,-0.4208261928928051,Medium,Cheap
4.7,91375.0,6.0,0,1,1,1,0,0.0,0.0,6.88,9.94764397905759,0.047030210489761026,9.092752390099717,High,Cheap
4.7,27356.0,8.0,0,0,0,0,0,0.0,0.0,21.0,0.0,-0.6974744828597043,-0.12633359466986688,High,Cheap
4.7,359.0,500.0,0,0,0,0,0,0.0,0.0,1120.89,0.0,-1.2112301712660416,-0.6978803043799798,High,Cheap
4.4,1275.0,500.0,0,0,0,0,0,0.0,0.0,870.05,0.0,-1.17210135647033,-0.7062422459691553,Medium,Cheap
4.8,136.0,500.0,0,1,0,0,0,0.0,0.0,229.99,0.0,-0.6749742262747349,0.8008307442348275,High,Cheap
4.6,28631.0,5.0,0,1,1,1,0,0.0,0.0,11.39,36.722222222222214,0.0917934353305516,8.339500107623575,High,Cheap
4.2,7828.0,1.0,0,0,0,0,0,0.0,0.0,64.5,0.0,-0.6370257281801258,-0.986187716315576,Medium,Cheap
4.3,7160.0,1.0,0,0,0,0,0,0.0,0.0,44.23,0.0,-0.6447456857342503,-0.913388432282748,Medium,Cheap
4.1,344.0,500.0,0,0,0,0,0,0.0,0.0,1899.99,0.0,-1.1952150152230065,-1.723384075967264,Medium,Moderate
4.0,5204.0,1.0,0,1,0,0,0,0.0,0.0,109.99,15.385798907608287,-0.11771163518277296,-0.02502844041368477,Medium,Cheap
4.5,5955.0,500.0,0,0,0,0,0,0.0,0.0,1199.96,0.0,-1.1999745246593598,-0.7743775564264793,Medium,Cheap
4.6,2619.0,3.0,0,1,0,0,0,0.0,0.0,23.09,0.0,-0.16920007171260595,-0.020946080028370537,High,Cheap
4.6,1230.0,2.0,0,1,0,0,0,0.0,0.0,46.19,0.0,-0.1686331937520334,-0.07217033587969277,High,Cheap
4.1,6589.0,1.0,0,1,0,0,0,0.0,0.0,99.98,0.0,-0.12780369450534373,-0.3555506801836599,Medium,Cheap
4.5,8104.0,0.0,0,0,0,0,0,0.0,0.0,16.99,0.0,-0.6611003531773354,-0.7270718882092345,Medium,Cheap
4.8,14187.0,4.0,0,1,0,1,0,0.0,0.0,13.2,0.0,-0.04183528744614192,2.4405148731749513,High,Cheap
4.3,11106.0,2.0,0,1,0,0,0,0.0,0.0,39.99,0.0,-0.1463820174457668,-0.058612139489787884,Medium,Cheap
4.3,1546.0,1.0,0,1,0,0,0,0.0,0.0,104.99,0.0,-0.14350659460940893,-0.3297397349118183,Medium,Cheap
4.7,3271.0,1.0,0,1,0,0,0,0.0,0.0,199.99,0.0,-0.18543490393800383,-0.07005160882038541,High,Cheap
4.8,17451.0,1.0,0,1,0,0,0,0.0,0.0,70.99,0.0,-0.19574083711697113,0.4269334637024948,High,Cheap
4.6,227.0,700.0,0,0,0,0,0,0.0,0.0,260.89,0.0,-1.3522718116656172,0.23281694971964512,High,Cheap
4.6,10803.0,2.0,0,1,0,0,0,0.0,0.0,19.01,22.122081114297412,-0.17131842961493518,0.8057360152529723,High,Cheap
4.8,5207.0,20.0,1,1,0,0,0,0.0,0.0,25.47,0.0,0.946877459739315,0.5181170931609281,High,Cheap
4.8,172.0,1.0,1,1,0,0,0,0.0,0.0,16.19,0.0,0.9683344709661488,0.3750938556744917,High,Cheap
4.4,45.0,0.0,1,1,0,0,0,0.0,0.0,179.99,0.0,0.9975930755913385,-0.044797026061314554,Medium,Cheap
4.3,2500.0,1.0,0,1,0,0,0,0.0,0.0,179.99,11.76528261189274,-0.14713479389987036,-0.025663390962516772,Medium,Cheap
4.7,7778.0,1.0,0,1,0,0,0,0.0,0.0,90.15,0.0,-0.18242648602056216,0.116671583797999,High,Cheap
4.7,3259.0,500.0,0,0,0,0,0,0.0,0.0,298.0,0.0,-1.1721577352679378,-0.010265967890519865,High,Cheap
4.8,2674.0,4.0,0,1,0,0,0,0.0,0.0,13.51,21.086448598130847,-0.18682734211289037,0.7421284733464937,High,Cheap
4.6,3752.0,2.0,0,0,0,0,0,0.0,0.0,47.89,0.0,-0.6712995644816101,-0.7741913409243778,High,Cheap
4.7,16437.0,4.0,0,1,0,0,0,0.0,0.0,14.99,25.012506253126553,-0.18499920461482403,1.098282350370346,High,Cheap
4.6,350.0,2.0,0,1,0,0,0,0.0,0.0,24.45,0.0,-0.1670884844083127,-0.07604862149538819,High,Cheap
4.5,213.0,500.0,0,1,1,1,0,0.0,0.0,594.98,15.001642880612579,-0.39060368595085104,7.431927482888536,Medium,Cheap
4.4,1400.0,1.0,0,0,0,0,0,0.0,0.0,219.95,0.0,-0.6594138925392777,-1.105784539667025,Medium,Cheap
4.7,18713.0,3.0,0,1,0,0,0,0.0,0.0,25.99,13.337779259753251,-0.1863793450508143,0.8045779709673857,High,Cheap
4.5,526.0,1.0,0,1,0,0,0,0.0,0.0,169.0,0.0,-0.16427740468271565,-0.25573146427331395,Medium,Cheap
4.4,738.0,0.0,0,0,0,0,0,0.0,0.0,25.99,0.0,-0.6485202464613186,-0.9765061410222787,Medium,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.7,7235.0,500.0,1,1,0,0,0,0.0,0.0,69.95,0.0,0.4903161853020073,1.3172540501379095,High,Cheap
4.7,8.0,0.0,1,1,0,0,0,0.0,0.0,49.95,0.0,0.9767973700388388,0.27115569032920533,High,Cheap
4.3,376.0,500.0,0,0,0,0,0,0.0,0.0,579.0,0.0,-1.1481721522652322,-0.580292738073742,Medium,Cheap
3.8,290.0,1.0,0,1,0,0,0,0.0,0.0,187.0,0.0,-0.10148995288866419,-0.7850572077995337,Medium,Cheap
4.6,289.0,800.0,0,0,0,0,0,0.0,0.0,205.89,0.0,-1.4459141517711445,0.45466674236744137,High,Cheap
4.5,45958.0,3.0,0,1,0,0,0,0.0,0.0,17.99,10.005002501250626,-0.1825881482906343,1.1967134569244242,Medium,Cheap
4.4,13290.0,5.0,0,1,0,0,0,0.0,0.0,15.99,20.010005002501245,-0.15733940378033504,0.6640931346829575,Medium,Cheap
4.3,1515.0,0.0,0,0,0,0,0,0.0,0.0,15.99,0.0,-0.6393642544568762,-1.0239579950355422,Medium,Cheap
4.7,275.0,3.0,0,1,0,1,0,0.0,0.0,24.89,23.250077089115013,-0.023760883039048584,2.7056846775840153,High,Cheap
4.6,20963.0,6.0,0,1,0,0,0,0.0,0.0,6.99,30.03003003003003,-0.17962701650216872,1.2837259353521528,High,Cheap
4.6,3192.0,1.0,0,1,0,0,0,0.0,0.0,95.4,0.0,-0.1711504667360594,-0.06587082783701861,High,Cheap
4.0,1968.0,2.0,0,1,0,0,0,0.0,0.0,81.02,9.957768392976226,-0.11578130297364327,-0.2322049599529247,Medium,Cheap
4.3,5573.0,3.0,0,1,0,0,0,0.0,0.0,32.99,21.43367468444868,-0.14296887868072414,0.43793794795057545,Medium,Cheap
4.7,20507.0,1.0,0,0,0,0,0,0.0,0.0,241.0,0.0,-0.6979241778843831,-0.46265575722834085,High,Cheap
4.4,3520.0,1.0,1,1,0,0,1,15.0,0.0,119.99,0.0,5.818123270180225,-0.28366879571428016,Medium,Cheap
4.0,5.0,0.0,1,0,0,0,0,0.0,0.0,59.99,25.003125390673826,0.5398660336518376,-0.2859190412453184,Medium,Cheap
4.5,171.0,0.0,1,1,0,0,0,0.0,0.0,134.39,0.0,0.9906983163474918,0.0654082348971666,Medium,Cheap
4.8,5207.0,20.0,1,1,0,0,0,0.0,0.0,25.47,0.0,0.946877459739315,0.5181170931609281,High,Cheap
4.8,172.0,1.0,1,1,0,0,0,0.0,0.0,16.19,0.0,0.9683344709661488,0.3750938556744917,High,Cheap
4.4,45.0,0.0,1,1,0,0,0,0.0,0.0,179.99,0.0,0.9975930755913385,-0.044797026061314554,Medium,Cheap
4.8,254.0,1.0,0,0,0,0,0,0.0,0.0,102.68,0.0,-0.6893244947287352,-0.7521203217680382,High,Cheap
4.6,13.0,0.0,0,1,0,0,0,0.0,0.0,199.99,0.0,-0.17364784757938967,-0.21982003992080082,High,Cheap
4.8,56993.0,4.0,0,1,0,0,0,0.0,0.0,9.0,18.1073703366697,-0.2158512251570127,1.911513326933008,High,Cheap
4.5,419.0,2.0,0,0,0,0,0,0.0,0.0,93.99,0.0,-0.6627115252742894,-0.9586765205639703,Medium,Cheap
4.6,71140.0,3.0,0,1,0,0,0,0.0,0.0,23.71,20.913942628418944,-0.20489590489688378,2.1596198566486957,High,Cheap
3.8,119204.0,2.0,0,0,0,0,0,0.0,0.0,17.81,0.0,-0.6590330436055754,1.3257895292246686,Medium,Cheap
4.6,1609.0,3.0,0,1,0,0,0,0.0,0.0,24.79,0.0,-0.16874295131122036,-0.0455031885432474,High,Cheap
4.5,45.0,2.0,0,1,0,0,0,0.0,0.0,68.97,0.0,-0.16004451683931378,-0.18956404327623286,Medium,Cheap
4.6,23025.0,5.0,0,1,0,0,0,0.0,0.0,9.99,28.591851322373124,-0.17998806052933178,1.2857915786640308,High,Cheap
4.5,25577.0,2.0,0,1,0,0,0,0.0,0.0,38.95,0.0,-0.17223972761249465,0.42144725023342505,Medium,Cheap
4.7,330.0,2.0,0,1,0,0,0,0.0,0.0,59.99,0.0,-0.17791090098836035,-0.030419627948187065,High,Cheap
4.1,264.0,0.0,1,1,0,0,1,0.0,16.0,85.99,0.0,4.856415993700751,-0.9598344942958286,Medium,Cheap
4.7,7235.0,500.0,1,1,0,0,0,0.0,0.0,69.95,0.0,0.4903161853020073,1.3172540501379095,High,Cheap
4.0,3520.0,4.0,1,1,0,0,0,0.0,0.0,149.99,34.78412104874125,1.0314050635635714,0.7747515517517807,Medium,Cheap
4.6,1326.0,1.0,0,1,0,0,0,0.0,0.0,115.88,24.503224965795827,-0.16994237015172106,0.5810213522075598,High,Cheap
4.3,14465.0,1.0,0,1,0,0,0,0.0,0.0,148.75,0.0,-0.15258762609468313,-0.06504426977949335,Medium,Cheap
4.2,27151.0,2.0,0,1,0,0,0,0.0,0.0,34.99,12.503125781445359,-0.14502951005385958,0.6019140634316288,Medium,Cheap
4.7,3079.0,2.0,0,1,0,0,0,0.0,0.0,48.0,0.0,-0.17879157452281152,0.04197407895892613,High,Cheap
4.6,949.0,600.0,0,0,0,0,0,0.0,0.0,561.89,0.0,-1.2711944336092038,-0.15654798962293032,High,Cheap
4.3,2474.0,1.0,0,1,0,0,0,0.0,0.0,79.99,0.0,-0.1427694710992326,-0.28949478760287545,Medium,Cheap
4.5,603.0,2.0,0,1,0,0,0,0.0,0.0,29.98,33.08035714285714,-0.15677200791832252,0.8049501065973658,Medium,Cheap
4.6,7696.0,4.0,0,1,0,0,0,0.0,0.0,9.99,33.3555703802535,-0.17057608746380076,1.067884916087519,High,Cheap
4.6,1383.0,5.0,0,1,0,0,0,0.0,0.0,11.87,0.0,-0.16991051597056506,-0.03738577580901689,High,Cheap
4.2,5284.0,2.0,0,1,0,0,0,0.0,0.0,29.22,41.54830966193239,-0.1315850105476154,0.9384458255592381,Medium,Cheap
4.4,2366.0,6.0,0,1,0,0,0,0.0,0.0,6.25,37.43743743743744,-0.15110247610910119,0.9231565154546075,Medium,Cheap
4.7,8.0,0.0,1,1,0,0,0,0.0,0.0,49.95,0.0,0.9767973700388388,0.27115569032920533,High,Cheap
4.4,3520.0,1.0,1,1,0,0,1,15.0,0.0,119.99,0.0,5.818123270180225,-0.28366879571428016,Medium,Cheap
4.0,5.0,0.0,1,0,0,0,0,0.0,0.0,59.99,25.003125390673826,0.5398660336518376,-0.2859190412453184,Medium,Cheap
4.8,3815.0,1.0,0,1,0,0,0,0.0,0.0,119.0,22.727272727272727,-0.1896751886640933,0.7307049097685243,High,Cheap
4.7,34440.0,5.0,0,0,1,1,0,0.0,0.0,12.33,17.745163442294864,-0.4226192985882929,7.240431775228825,High,Cheap
4.6,84252.0,1.0,0,0,0,0,0,0.0,0.0,98.34,0.0,-0.7159502499537974,1.0410173717389062,High,Cheap
4.7,633.0,3.0,0,1,0,0,0,0.0,0.0,21.99,0.0,-0.17716040668246272,0.007019159878694813,High,Cheap
4.6,26429.0,5.0,0,1,0,0,0,0.0,0.0,10.89,33.14917127071823,-0.18162915997224321,1.494740731886384,High,Cheap
4.7,1309.0,1.0,0,1,0,0,0,0.0,0.0,159.95,0.0,-0.1824071076582235,-0.08505823409658014,High,Cheap
4.3,1840.0,500.0,0,0,0,0,0,0.0,0.0,375.99,0.0,-1.1389338354774112,-0.39340580024450705,Medium,Cheap
4.1,1842.0,5.0,0,1,0,0,0,0.0,0.0,11.99,7.698229407236336,-0.12438652972171901,-0.16980585683757896,Medium,Cheap
4.7,36352.0,4.0,0,1,0,0,0,0.0,0.0,10.75,7.247627264883519,-0.19634239082541774,1.0490314202305804,High,Cheap
4.2,7194.0,2.0,0,0,0,0,0,0.0,0.0,47.15,0.0,-0.6367927773731555,-0.9859196442610388,Medium,Cheap
4.6,618.0,500.0,0,0,0,0,0,0.0,0.0,999.0,0.0,-1.1962726998848563,-0.6728595096415686,High,Cheap
4.5,15020.0,3.0,0,1,0,0,0,0.0,0.0,28.99,0.0,-0.16705594619821076,0.18747281917160452,Medium,Cheap
4.4,3108.0,3.0,0,0,0,0,0,0.0,0.0,13.99,30.015007503751868,-0.6505932081034933,-0.04346749352421769,Medium,Cheap
4.6,2617.0,3.0,0,1,0,1,0,0.0,0.0,11.89,21.724818959841997,-0.015371055880220115,2.6526545382327726,High,Cheap
4.5,738.0,100.0,0,0,0,0,0,0.0,0.0,2499.99,0.0,-0.8760642124017681,-2.591055275052708,Medium,Moderate
3.9,747.0,500.0,0,1,0,0,0,0.0,0.0,141.0,8.441558441558442,-0.5887812158641405,0.4689303350237472,Medium,Cheap
4.5,975.0,500.0,0,0,0,0,0,0.0,0.0,434.61,0.0,-1.1595215744318264,-0.3117594773463391,Medium,Cheap
4.4,22.0,500.0,0,1,0,0,0,0.0,0.0,479.99,0.0,-0.6509415100905476,0.31799966181296474,Medium,Cheap
4.5,390.0,500.0,0,0,0,0,0,0.0,0.0,105.95,0.0,-1.1429823045841128,-0.07730003688251114,Medium,Cheap
